,provider,region,country,city,impact,name,tdp_watts
363,gcp,europe-west2,United Kingdom,London,623.0,Tesla V100-SXM2-32GB,300
364,gcp,europe-west2,United Kingdom,London,623.0,Titan RTX,280
365,gcp,europe-west2,United Kingdom,London,623.0,Titan V,250
366,gcp,europe-west2,United Kingdom,London,623.0,TITAN X Pascal,250
367,gcp,europe-west2,United Kingdom,London,623.0,Titan Xp,250
368,gcp,europe-west2,United Kingdom,London,623.0,TPUv2 Chip,221
369,gcp,europe-west2,United Kingdom,London,623.0,TPUv3 Chip,283
370,gcp,europe-west2,United Kingdom,London,623.0,RTX 3080,320
371,gcp,europe-west2,United Kingdom,London,623.0,RTX 3080 TI,350
372,gcp,europe-west2,United Kingdom,London,623.0,RTX 3090,350
373,gcp,europe-west2,United Kingdom,London,623.0,RTX A6000,300
374,gcp,europe-west2,United Kingdom,London,623.0,Intel Xeon E5-2699,145
375,gcp,europe-west2,United Kingdom,London,623.0,Intel Xeon E5-2630v4,85
376,gcp,europe-west2,United Kingdom,London,623.0,Intel Xeon E5-2650,105
377,gcp,europe-west2,United Kingdom,London,623.0,Intel Xeon Gold 5220,125
378,gcp,europe-west2,United Kingdom,London,623.0,Intel Xeon Gold 6148,150
379,gcp,europe-west2,United Kingdom,London,623.0,AMD EPYC 7763,280
380,gcp,europe-west3,Germany,Frankfurt,615.0,A100 PCIe 40/80GB,250
381,gcp,europe-west3,Germany,Frankfurt,615.0,A100 SXM4 80 GB,400
382,gcp,europe-west3,Germany,Frankfurt,615.0,AGX Xavier,30
383,gcp,europe-west3,Germany,Frankfurt,615.0,AMD RX480,150
384,gcp,europe-west3,Germany,Frankfurt,615.0,GTX 1080 Ti,250
385,gcp,europe-west3,Germany,Frankfurt,615.0,GTX 1080,180
386,gcp,europe-west3,Germany,Frankfurt,615.0,GTX 750,250
387,gcp,europe-west3,Germany,Frankfurt,615.0,GTX TITAN X,250
388,gcp,europe-west3,Germany,Frankfurt,615.0,Quadro K6000,225
389,gcp,europe-west3,Germany,Frankfurt,615.0,Quadro P6000,250
390,gcp,europe-west3,Germany,Frankfurt,615.0,RTX 2080 Ti,250
391,gcp,europe-west3,Germany,Frankfurt,615.0,RTX 2080,215
392,gcp,europe-west3,Germany,Frankfurt,615.0,RTX 8000,260
393,gcp,europe-west3,Germany,Frankfurt,615.0,T4,70
394,gcp,europe-west3,Germany,Frankfurt,615.0,Tesla K40c,245
395,gcp,europe-west3,Germany,Frankfurt,615.0,Tesla K80,300
396,gcp,europe-west3,Germany,Frankfurt,615.0,Tesla M40 24GB,250
397,gcp,europe-west3,Germany,Frankfurt,615.0,Tesla P100,250
398,gcp,europe-west3,Germany,Frankfurt,615.0,Tesla P40,250
399,gcp,europe-west3,Germany,Frankfurt,615.0,Tesla V100-PCIE-16GB,300
400,gcp,europe-west3,Germany,Frankfurt,615.0,Tesla V100-SXM2-16GB,250
401,gcp,europe-west3,Germany,Frankfurt,615.0,Tesla V100-SXM2-32GB,300
402,gcp,europe-west3,Germany,Frankfurt,615.0,Titan RTX,280
403,gcp,europe-west3,Germany,Frankfurt,615.0,Titan V,250
404,gcp,europe-west3,Germany,Frankfurt,615.0,TITAN X Pascal,250
405,gcp,europe-west3,Germany,Frankfurt,615.0,Titan Xp,250
406,gcp,europe-west3,Germany,Frankfurt,615.0,TPUv2 Chip,221
407,gcp,europe-west3,Germany,Frankfurt,615.0,TPUv3 Chip,283
408,gcp,europe-west3,Germany,Frankfurt,615.0,RTX 3080,320
409,gcp,europe-west3,Germany,Frankfurt,615.0,RTX 3080 TI,350
410,gcp,europe-west3,Germany,Frankfurt,615.0,RTX 3090,350
411,gcp,europe-west3,Germany,Frankfurt,615.0,RTX A6000,300
412,gcp,europe-west3,Germany,Frankfurt,615.0,Intel Xeon E5-2699,145
413,gcp,europe-west3,Germany,Frankfurt,615.0,Intel Xeon E5-2630v4,85
414,gcp,europe-west3,Germany,Frankfurt,615.0,Intel Xeon E5-2650,105
415,gcp,europe-west3,Germany,Frankfurt,615.0,Intel Xeon Gold 5220,125
416,gcp,europe-west3,Germany,Frankfurt,615.0,Intel Xeon Gold 6148,150
417,gcp,europe-west3,Germany,Frankfurt,615.0,AMD EPYC 7763,280
418,gcp,europe-west4,Netherlands,Eemshaven,569.0,A100 PCIe 40/80GB,250
419,gcp,europe-west4,Netherlands,Eemshaven,569.0,A100 SXM4 80 GB,400
420,gcp,europe-west4,Netherlands,Eemshaven,569.0,AGX Xavier,30
421,gcp,europe-west4,Netherlands,Eemshaven,569.0,AMD RX480,150
422,gcp,europe-west4,Netherlands,Eemshaven,569.0,GTX 1080 Ti,250
423,gcp,europe-west4,Netherlands,Eemshaven,569.0,GTX 1080,180
424,gcp,europe-west4,Netherlands,Eemshaven,569.0,GTX 750,250
425,gcp,europe-west4,Netherlands,Eemshaven,569.0,GTX TITAN X,250
426,gcp,europe-west4,Netherlands,Eemshaven,569.0,Quadro K6000,225
427,gcp,europe-west4,Netherlands,Eemshaven,569.0,Quadro P6000,250
428,gcp,europe-west4,Netherlands,Eemshaven,569.0,RTX 2080 Ti,250
429,gcp,europe-west4,Netherlands,Eemshaven,569.0,RTX 2080,215
430,gcp,europe-west4,Netherlands,Eemshaven,569.0,RTX 8000,260
431,gcp,europe-west4,Netherlands,Eemshaven,569.0,T4,70
432,gcp,europe-west4,Netherlands,Eemshaven,569.0,Tesla K40c,245
433,gcp,europe-west4,Netherlands,Eemshaven,569.0,Tesla K80,300
434,gcp,europe-west4,Netherlands,Eemshaven,569.0,Tesla M40 24GB,250
435,gcp,europe-west4,Netherlands,Eemshaven,569.0,Tesla P100,250
436,gcp,europe-west4,Netherlands,Eemshaven,569.0,Tesla P40,250
437,gcp,europe-west4,Netherlands,Eemshaven,569.0,Tesla V100-PCIE-16GB,300
438,gcp,europe-west4,Netherlands,Eemshaven,569.0,Tesla V100-SXM2-16GB,250
439,gcp,europe-west4,Netherlands,Eemshaven,569.0,Tesla V100-SXM2-32GB,300
440,gcp,europe-west4,Netherlands,Eemshaven,569.0,Titan RTX,280
441,gcp,europe-west4,Netherlands,Eemshaven,569.0,Titan V,250
442,gcp,europe-west4,Netherlands,Eemshaven,569.0,TITAN X Pascal,250
443,gcp,europe-west4,Netherlands,Eemshaven,569.0,Titan Xp,250
444,gcp,europe-west4,Netherlands,Eemshaven,569.0,TPUv2 Chip,221
445,gcp,europe-west4,Netherlands,Eemshaven,569.0,TPUv3 Chip,283
446,gcp,europe-west4,Netherlands,Eemshaven,569.0,RTX 3080,320
447,gcp,europe-west4,Netherlands,Eemshaven,569.0,RTX 3080 TI,350
448,gcp,europe-west4,Netherlands,Eemshaven,569.0,RTX 3090,350
449,gcp,europe-west4,Netherlands,Eemshaven,569.0,RTX A6000,300
450,gcp,europe-west4,Netherlands,Eemshaven,569.0,Intel Xeon E5-2699,145
451,gcp,europe-west4,Netherlands,Eemshaven,569.0,Intel Xeon E5-2630v4,85
452,gcp,europe-west4,Netherlands,Eemshaven,569.0,Intel Xeon E5-2650,105
453,gcp,europe-west4,Netherlands,Eemshaven,569.0,Intel Xeon Gold 5220,125
454,gcp,europe-west4,Netherlands,Eemshaven,569.0,Intel Xeon Gold 6148,150
455,gcp,europe-west4,Netherlands,Eemshaven,569.0,AMD EPYC 7763,280
456,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,A100 PCIe 40/80GB,250
457,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,A100 SXM4 80 GB,400
458,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,AGX Xavier,30
459,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,AMD RX480,150
460,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,GTX 1080 Ti,250
461,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,GTX 1080,180
462,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,GTX 750,250
463,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,GTX TITAN X,250
464,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Quadro K6000,225
465,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Quadro P6000,250
466,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,RTX 2080 Ti,250
467,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,RTX 2080,215
468,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,RTX 8000,260
469,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,T4,70
470,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Tesla K40c,245
471,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Tesla K80,300
472,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Tesla M40 24GB,250
473,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Tesla P100,250
474,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Tesla P40,250
475,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Tesla V100-PCIE-16GB,300
476,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Tesla V100-SXM2-16GB,250
477,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Tesla V100-SXM2-32GB,300
478,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Titan RTX,280
479,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Titan V,250
480,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,TITAN X Pascal,250
481,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Titan Xp,250
482,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,TPUv2 Chip,221
483,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,TPUv3 Chip,283
484,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,RTX 3080,320
485,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,RTX 3080 TI,350
486,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,RTX 3090,350
487,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,RTX A6000,300
488,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Intel Xeon E5-2699,145
489,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Intel Xeon E5-2630v4,85
490,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Intel Xeon E5-2650,105
491,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Intel Xeon Gold 5220,125
492,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,Intel Xeon Gold 6148,150
493,gcp,europe-west6,Switzerland,ZÃ¼rich,16.0,AMD EPYC 7763,280
494,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,A100 PCIe 40/80GB,250
495,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,A100 SXM4 80 GB,400
496,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,AGX Xavier,30
497,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,AMD RX480,150
498,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,GTX 1080 Ti,250
499,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,GTX 1080,180
500,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,GTX 750,250
501,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,GTX TITAN X,250
502,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Quadro K6000,225
503,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Quadro P6000,250
504,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,RTX 2080 Ti,250
505,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,RTX 2080,215
506,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,RTX 8000,260
507,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,T4,70
508,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Tesla K40c,245
509,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Tesla K80,300
510,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Tesla M40 24GB,250
511,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Tesla P100,250
512,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Tesla P40,250
513,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Tesla V100-PCIE-16GB,300
514,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Tesla V100-SXM2-16GB,250
515,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Tesla V100-SXM2-32GB,300
516,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Titan RTX,280
517,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Titan V,250
518,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,TITAN X Pascal,250
519,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Titan Xp,250
520,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,TPUv2 Chip,221
521,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,TPUv3 Chip,283
522,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,RTX 3080,320
523,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,RTX 3080 TI,350
524,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,RTX 3090,350
525,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,RTX A6000,300
526,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Intel Xeon E5-2699,145
527,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Intel Xeon E5-2630v4,85
528,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Intel Xeon E5-2650,105
529,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Intel Xeon Gold 5220,125
530,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,Intel Xeon Gold 6148,150
531,gcp,northamerica-northeast1,Canada,MontrÃ©al,34.5,AMD EPYC 7763,280
532,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,A100 PCIe 40/80GB,250
533,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,A100 SXM4 80 GB,400
534,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,AGX Xavier,30
535,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,AMD RX480,150
536,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,GTX 1080 Ti,250
537,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,GTX 1080,180
538,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,GTX 750,250
539,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,GTX TITAN X,250
540,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Quadro K6000,225
541,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Quadro P6000,250
542,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,RTX 2080 Ti,250
543,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,RTX 2080,215
544,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,RTX 8000,260
545,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,T4,70
546,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Tesla K40c,245
547,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Tesla K80,300
548,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Tesla M40 24GB,250
549,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Tesla P100,250
550,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Tesla P40,250
551,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Tesla V100-PCIE-16GB,300
552,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Tesla V100-SXM2-16GB,250
553,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Tesla V100-SXM2-32GB,300
554,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Titan RTX,280
555,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Titan V,250
556,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,TITAN X Pascal,250
557,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Titan Xp,250
558,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,TPUv2 Chip,221
559,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,TPUv3 Chip,283
560,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,RTX 3080,320
561,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,RTX 3080 TI,350
562,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,RTX 3090,350
563,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,RTX A6000,300
564,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Intel Xeon E5-2699,145
565,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Intel Xeon E5-2630v4,85
566,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Intel Xeon E5-2650,105
567,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Intel Xeon Gold 5220,125
568,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,Intel Xeon Gold 6148,150
569,gcp,southamerica-east1,Brazil,SÃ£o Paulo,205.0,AMD EPYC 7763,280
570,gcp,us-central1,USA,Council Bluffs,566.3,A100 PCIe 40/80GB,250
571,gcp,us-central1,USA,Council Bluffs,566.3,A100 SXM4 80 GB,400
572,gcp,us-central1,USA,Council Bluffs,566.3,AGX Xavier,30
573,gcp,us-central1,USA,Council Bluffs,566.3,AMD RX480,150
574,gcp,us-central1,USA,Council Bluffs,566.3,GTX 1080 Ti,250
575,gcp,us-central1,USA,Council Bluffs,566.3,GTX 1080,180
576,gcp,us-central1,USA,Council Bluffs,566.3,GTX 750,250
577,gcp,us-central1,USA,Council Bluffs,566.3,GTX TITAN X,250
578,gcp,us-central1,USA,Council Bluffs,566.3,Quadro K6000,225
579,gcp,us-central1,USA,Council Bluffs,566.3,Quadro P6000,250
580,gcp,us-central1,USA,Council Bluffs,566.3,RTX 2080 Ti,250
581,gcp,us-central1,USA,Council Bluffs,566.3,RTX 2080,215
582,gcp,us-central1,USA,Council Bluffs,566.3,RTX 8000,260
583,gcp,us-central1,USA,Council Bluffs,566.3,T4,70
584,gcp,us-central1,USA,Council Bluffs,566.3,Tesla K40c,245
585,gcp,us-central1,USA,Council Bluffs,566.3,Tesla K80,300
586,gcp,us-central1,USA,Council Bluffs,566.3,Tesla M40 24GB,250
587,gcp,us-central1,USA,Council Bluffs,566.3,Tesla P100,250
588,gcp,us-central1,USA,Council Bluffs,566.3,Tesla P40,250
589,gcp,us-central1,USA,Council Bluffs,566.3,Tesla V100-PCIE-16GB,300
590,gcp,us-central1,USA,Council Bluffs,566.3,Tesla V100-SXM2-16GB,250
591,gcp,us-central1,USA,Council Bluffs,566.3,Tesla V100-SXM2-32GB,300
592,gcp,us-central1,USA,Council Bluffs,566.3,Titan RTX,280
593,gcp,us-central1,USA,Council Bluffs,566.3,Titan V,250
594,gcp,us-central1,USA,Council Bluffs,566.3,TITAN X Pascal,250
595,gcp,us-central1,USA,Council Bluffs,566.3,Titan Xp,250
596,gcp,us-central1,USA,Council Bluffs,566.3,TPUv2 Chip,221
597,gcp,us-central1,USA,Council Bluffs,566.3,TPUv3 Chip,283
598,gcp,us-central1,USA,Council Bluffs,566.3,RTX 3080,320
599,gcp,us-central1,USA,Council Bluffs,566.3,RTX 3080 TI,350
600,gcp,us-central1,USA,Council Bluffs,566.3,RTX 3090,350
601,gcp,us-central1,USA,Council Bluffs,566.3,RTX A6000,300
602,gcp,us-central1,USA,Council Bluffs,566.3,Intel Xeon E5-2699,145
603,gcp,us-central1,USA,Council Bluffs,566.3,Intel Xeon E5-2630v4,85
604,gcp,us-central1,USA,Council Bluffs,566.3,Intel Xeon E5-2650,105
605,gcp,us-central1,USA,Council Bluffs,566.3,Intel Xeon Gold 5220,125
606,gcp,us-central1,USA,Council Bluffs,566.3,Intel Xeon Gold 6148,150
607,gcp,us-central1,USA,Council Bluffs,566.3,AMD EPYC 7763,280
608,gcp,us-east1,USA,Moncks Corner,367.8,A100 PCIe 40/80GB,250
609,gcp,us-east1,USA,Moncks Corner,367.8,A100 SXM4 80 GB,400
610,gcp,us-east1,USA,Moncks Corner,367.8,AGX Xavier,30
611,gcp,us-east1,USA,Moncks Corner,367.8,AMD RX480,150
612,gcp,us-east1,USA,Moncks Corner,367.8,GTX 1080 Ti,250
613,gcp,us-east1,USA,Moncks Corner,367.8,GTX 1080,180
614,gcp,us-east1,USA,Moncks Corner,367.8,GTX 750,250
615,gcp,us-east1,USA,Moncks Corner,367.8,GTX TITAN X,250
616,gcp,us-east1,USA,Moncks Corner,367.8,Quadro K6000,225
617,gcp,us-east1,USA,Moncks Corner,367.8,Quadro P6000,250
618,gcp,us-east1,USA,Moncks Corner,367.8,RTX 2080 Ti,250
619,gcp,us-east1,USA,Moncks Corner,367.8,RTX 2080,215
620,gcp,us-east1,USA,Moncks Corner,367.8,RTX 8000,260
621,gcp,us-east1,USA,Moncks Corner,367.8,T4,70
622,gcp,us-east1,USA,Moncks Corner,367.8,Tesla K40c,245
623,gcp,us-east1,USA,Moncks Corner,367.8,Tesla K80,300
624,gcp,us-east1,USA,Moncks Corner,367.8,Tesla M40 24GB,250
625,gcp,us-east1,USA,Moncks Corner,367.8,Tesla P100,250
626,gcp,us-east1,USA,Moncks Corner,367.8,Tesla P40,250
627,gcp,us-east1,USA,Moncks Corner,367.8,Tesla V100-PCIE-16GB,300
628,gcp,us-east1,USA,Moncks Corner,367.8,Tesla V100-SXM2-16GB,250
629,gcp,us-east1,USA,Moncks Corner,367.8,Tesla V100-SXM2-32GB,300
630,gcp,us-east1,USA,Moncks Corner,367.8,Titan RTX,280
631,gcp,us-east1,USA,Moncks Corner,367.8,Titan V,250
632,gcp,us-east1,USA,Moncks Corner,367.8,TITAN X Pascal,250
633,gcp,us-east1,USA,Moncks Corner,367.8,Titan Xp,250
634,gcp,us-east1,USA,Moncks Corner,367.8,TPUv2 Chip,221
635,gcp,us-east1,USA,Moncks Corner,367.8,TPUv3 Chip,283
636,gcp,us-east1,USA,Moncks Corner,367.8,RTX 3080,320
637,gcp,us-east1,USA,Moncks Corner,367.8,RTX 3080 TI,350
638,gcp,us-east1,USA,Moncks Corner,367.8,RTX 3090,350
639,gcp,us-east1,USA,Moncks Corner,367.8,RTX A6000,300
640,gcp,us-east1,USA,Moncks Corner,367.8,Intel Xeon E5-2699,145
641,gcp,us-east1,USA,Moncks Corner,367.8,Intel Xeon E5-2630v4,85
642,gcp,us-east1,USA,Moncks Corner,367.8,Intel Xeon E5-2650,105
643,gcp,us-east1,USA,Moncks Corner,367.8,Intel Xeon Gold 5220,125
644,gcp,us-east1,USA,Moncks Corner,367.8,Intel Xeon Gold 6148,150
645,gcp,us-east1,USA,Moncks Corner,367.8,AMD EPYC 7763,280
646,gcp,us-east4,USA,Ashburn,367.8,A100 PCIe 40/80GB,250
647,gcp,us-east4,USA,Ashburn,367.8,A100 SXM4 80 GB,400
648,gcp,us-east4,USA,Ashburn,367.8,AGX Xavier,30
649,gcp,us-east4,USA,Ashburn,367.8,AMD RX480,150
650,gcp,us-east4,USA,Ashburn,367.8,GTX 1080 Ti,250
651,gcp,us-east4,USA,Ashburn,367.8,GTX 1080,180
652,gcp,us-east4,USA,Ashburn,367.8,GTX 750,250
653,gcp,us-east4,USA,Ashburn,367.8,GTX TITAN X,250
654,gcp,us-east4,USA,Ashburn,367.8,Quadro K6000,225
655,gcp,us-east4,USA,Ashburn,367.8,Quadro P6000,250
656,gcp,us-east4,USA,Ashburn,367.8,RTX 2080 Ti,250
657,gcp,us-east4,USA,Ashburn,367.8,RTX 2080,215
658,gcp,us-east4,USA,Ashburn,367.8,RTX 8000,260
659,gcp,us-east4,USA,Ashburn,367.8,T4,70
660,gcp,us-east4,USA,Ashburn,367.8,Tesla K40c,245
661,gcp,us-east4,USA,Ashburn,367.8,Tesla K80,300
662,gcp,us-east4,USA,Ashburn,367.8,Tesla M40 24GB,250
663,gcp,us-east4,USA,Ashburn,367.8,Tesla P100,250
664,gcp,us-east4,USA,Ashburn,367.8,Tesla P40,250
665,gcp,us-east4,USA,Ashburn,367.8,Tesla V100-PCIE-16GB,300
666,gcp,us-east4,USA,Ashburn,367.8,Tesla V100-SXM2-16GB,250
667,gcp,us-east4,USA,Ashburn,367.8,Tesla V100-SXM2-32GB,300
668,gcp,us-east4,USA,Ashburn,367.8,Titan RTX,280
669,gcp,us-east4,USA,Ashburn,367.8,Titan V,250
670,gcp,us-east4,USA,Ashburn,367.8,TITAN X Pascal,250
671,gcp,us-east4,USA,Ashburn,367.8,Titan Xp,250
672,gcp,us-east4,USA,Ashburn,367.8,TPUv2 Chip,221
673,gcp,us-east4,USA,Ashburn,367.8,TPUv3 Chip,283
674,gcp,us-east4,USA,Ashburn,367.8,RTX 3080,320
675,gcp,us-east4,USA,Ashburn,367.8,RTX 3080 TI,350
676,gcp,us-east4,USA,Ashburn,367.8,RTX 3090,350
677,gcp,us-east4,USA,Ashburn,367.8,RTX A6000,300
678,gcp,us-east4,USA,Ashburn,367.8,Intel Xeon E5-2699,145
679,gcp,us-east4,USA,Ashburn,367.8,Intel Xeon E5-2630v4,85
680,gcp,us-east4,USA,Ashburn,367.8,Intel Xeon E5-2650,105
681,gcp,us-east4,USA,Ashburn,367.8,Intel Xeon Gold 5220,125
682,gcp,us-east4,USA,Ashburn,367.8,Intel Xeon Gold 6148,150
683,gcp,us-east4,USA,Ashburn,367.8,AMD EPYC 7763,280
684,gcp,us-west1,USA,The Dalles,297.6,A100 PCIe 40/80GB,250
685,gcp,us-west1,USA,The Dalles,297.6,A100 SXM4 80 GB,400
686,gcp,us-west1,USA,The Dalles,297.6,AGX Xavier,30
687,gcp,us-west1,USA,The Dalles,297.6,AMD RX480,150
688,gcp,us-west1,USA,The Dalles,297.6,GTX 1080 Ti,250
689,gcp,us-west1,USA,The Dalles,297.6,GTX 1080,180
690,gcp,us-west1,USA,The Dalles,297.6,GTX 750,250
691,gcp,us-west1,USA,The Dalles,297.6,GTX TITAN X,250
692,gcp,us-west1,USA,The Dalles,297.6,Quadro K6000,225
693,gcp,us-west1,USA,The Dalles,297.6,Quadro P6000,250
694,gcp,us-west1,USA,The Dalles,297.6,RTX 2080 Ti,250
695,gcp,us-west1,USA,The Dalles,297.6,RTX 2080,215
696,gcp,us-west1,USA,The Dalles,297.6,RTX 8000,260
697,gcp,us-west1,USA,The Dalles,297.6,T4,70
698,gcp,us-west1,USA,The Dalles,297.6,Tesla K40c,245
699,gcp,us-west1,USA,The Dalles,297.6,Tesla K80,300
700,gcp,us-west1,USA,The Dalles,297.6,Tesla M40 24GB,250
701,gcp,us-west1,USA,The Dalles,297.6,Tesla P100,250
702,gcp,us-west1,USA,The Dalles,297.6,Tesla P40,250
703,gcp,us-west1,USA,The Dalles,297.6,Tesla V100-PCIE-16GB,300
704,gcp,us-west1,USA,The Dalles,297.6,Tesla V100-SXM2-16GB,250
705,gcp,us-west1,USA,The Dalles,297.6,Tesla V100-SXM2-32GB,300
706,gcp,us-west1,USA,The Dalles,297.6,Titan RTX,280
707,gcp,us-west1,USA,The Dalles,297.6,Titan V,250
708,gcp,us-west1,USA,The Dalles,297.6,TITAN X Pascal,250
709,gcp,us-west1,USA,The Dalles,297.6,Titan Xp,250
710,gcp,us-west1,USA,The Dalles,297.6,TPUv2 Chip,221
711,gcp,us-west1,USA,The Dalles,297.6,TPUv3 Chip,283
712,gcp,us-west1,USA,The Dalles,297.6,RTX 3080,320
